datetime,wind_federal_dayaheadforecast,wind_Flanders_dayaheadforecast,wind_Wallonia_dayaheadforecast,day_ahead_load,Solar_day_ahead_forecasted
2023-08-22T15:15:00+00:00,30.1,13.4,2.2,9742.08,2064.411
2023-08-22T15:00:00+00:00,29.9,13.9,2.2,9803.53,2318.8
2023-08-22T14:45:00+00:00,29.1,14.3,2.1,9705.01,2557.521
2023-08-22T14:30:00+00:00,30.6,14.7,2.1,9605.46,2784.266
2023-08-22T14:15:00+00:00,34.1,15.2,2.1,9551.88,2996.852
2023-08-22T14:00:00+00:00,39.6,16.2,2.0,9549.11,3190.64
2023-08-22T13:45:00+00:00,47.6,17.0,1.9,9499.71,3372.438
2023-08-22T13:30:00+00:00,55.6,17.4,1.8,9502.79,3532.152
2023-08-22T13:15:00+00:00,64.1,18.0,1.8,9596.92,3679.988
2023-08-22T13:00:00+00:00,75.7,18.7,1.7,9568.97,3811.661
2023-08-22T12:45:00+00:00,91.6,19.0,1.7,9596.6,3926.714
2023-08-22T12:30:00+00:00,103.6,19.2,1.7,9662.24,4020.424
2023-08-22T12:15:00+00:00,113.2,19.1,1.5,9692.85,4078.417
2023-08-22T12:00:00+00:00,121.6,19.1,1.5,9716.69,4120.441
2023-08-22T11:45:00+00:00,128.0,19.0,1.5,9767.91,4148.009
2023-08-22T11:30:00+00:00,135.6,19.0,1.5,9797.96,4182.173
2023-08-22T11:15:00+00:00,143.6,18.9,1.4,9860.07,4210.953
2023-08-22T11:00:00+00:00,151.2,18.4,1.4,9794.36,4209.874
2023-08-22T10:45:00+00:00,160.1,17.4,1.4,9875.99,4183.655
2023-08-22T10:30:00+00:00,167.0,16.9,1.4,9913.44,4116.267
2023-08-22T10:15:00+00:00,172.8,16.4,1.4,9973.4,4016.895
2023-08-22T10:00:00+00:00,178.3,15.6,1.4,9936.86,3915.547
2023-08-22T09:45:00+00:00,183.1,14.8,1.4,9946.59,3811.178
2023-08-22T09:30:00+00:00,186.9,14.4,1.3,9905.46,3680.788
2023-08-22T09:15:00+00:00,190.1,14.3,1.3,9959.9,3517.476
2023-08-22T09:00:00+00:00,192.2,13.6,1.3,10125.71,3356.857
2023-08-22T08:45:00+00:00,193.2,12.8,1.2,10102.9,3190.531
2023-08-22T08:30:00+00:00,194.2,12.5,1.2,10022.35,3029.231
2023-08-22T08:15:00+00:00,195.2,12.5,1.1,9981.0,2879.061
2023-08-22T08:00:00+00:00,194.7,12.8,1.1,9966.08,2725.268
2023-08-22T07:45:00+00:00,192.2,13.0,1.0,9937.37,2578.821
2023-08-22T07:30:00+00:00,192.1,13.3,1.1,9876.77,2430.11
2023-08-22T07:15:00+00:00,193.2,13.7,1.2,9865.42,2272.739
2023-08-22T07:00:00+00:00,195.1,14.5,1.4,9876.23,2108.981
2023-08-22T06:45:00+00:00,198.7,15.4,1.9,9816.07,1934.117
2023-08-22T06:30:00+00:00,201.0,15.9,2.1,9759.66,1742.223
2023-08-22T06:15:00+00:00,202.3,16.6,2.1,9708.23,1544.811
2023-08-22T06:00:00+00:00,203.6,16.5,2.1,9628.0,1355.651
2023-08-22T05:45:00+00:00,204.2,16.4,1.8,9555.01,1169.563
2023-08-22T05:30:00+00:00,205.2,16.4,1.6,9450.07,977.267
2023-08-22T05:15:00+00:00,206.3,16.2,1.4,9315.7,770.202
2023-08-22T05:00:00+00:00,207.1,16.0,1.2,9214.31,561.194
2023-08-22T04:45:00+00:00,207.0,15.6,1.0,9095.49,379.14
2023-08-22T04:30:00+00:00,208.1,15.4,0.8,8934.01,236.691
2023-08-22T04:15:00+00:00,210.0,15.2,0.7,8779.77,134.321
2023-08-22T04:00:00+00:00,212.3,15.1,0.7,8542.15,61.944
2023-08-22T03:45:00+00:00,215.7,14.8,0.7,8378.43,15.741
2023-08-22T03:30:00+00:00,218.6,14.9,0.6,8269.39,0.042
2023-08-22T03:15:00+00:00,221.1,14.6,0.6,8174.09,0.0
2023-08-22T03:00:00+00:00,223.6,14.3,0.7,7851.27,0.0
2023-08-22T02:45:00+00:00,225.6,14.1,0.7,7744.43,0.0
2023-08-22T02:30:00+00:00,228.4,14.1,0.7,7640.59,0.0
2023-08-22T02:15:00+00:00,231.7,14.2,0.7,7575.2,0.0
2023-08-22T02:00:00+00:00,235.5,14.1,0.8,7481.62,0.0
2023-08-22T01:45:00+00:00,240.0,13.7,0.8,7420.29,0.0
2023-08-22T01:30:00+00:00,244.1,13.9,0.9,7361.09,0.0
2023-08-22T01:15:00+00:00,248.0,13.6,0.9,7366.28,0.0
2023-08-22T01:00:00+00:00,251.7,13.3,1.0,7341.74,0.0
2023-08-22T00:45:00+00:00,253.6,12.9,1.1,7319.75,0.0
2023-08-22T00:30:00+00:00,257.7,12.6,1.2,7328.99,0.0
2023-08-22T00:15:00+00:00,262.4,12.6,1.4,7386.21,0.0
2023-08-22T00:00:00+00:00,271.2,12.7,1.5,7356.18,0.0
2023-08-21T23:45:00+00:00,287.0,12.6,1.7,7387.43,0.0
2023-08-21T23:30:00+00:00,293.0,12.4,1.9,7417.97,0.0
2023-08-21T23:15:00+00:00,293.3,12.3,2.0,7464.21,0.0
2023-08-21T23:00:00+00:00,289.8,12.1,2.2,7507.31,0.0
2023-08-21T22:45:00+00:00,279.7,12.3,2.3,7622.84,0.0
2023-08-21T22:30:00+00:00,271.5,12.5,2.4,7668.5,0.0
2023-08-21T22:15:00+00:00,263.3,12.2,2.5,7709.34,0.0
2023-08-21T22:00:00+00:00,253.3,12.1,2.6,7777.52,0.0
2023-08-21T21:45:00+00:00,116.0,9.5,2.8,7889.66,0.0
2023-08-21T21:30:00+00:00,114.0,9.3,2.8,7974.07,0.0
2023-08-21T21:15:00+00:00,110.8,9.4,2.8,8093.5,0.0
2023-08-21T21:00:00+00:00,104.3,9.1,2.8,8250.65,0.0
2023-08-21T20:45:00+00:00,93.4,8.8,2.7,8353.44,0.0
2023-08-21T20:30:00+00:00,85.1,8.5,2.6,8461.79,0.0
2023-08-21T20:15:00+00:00,78.6,8.3,2.6,8601.63,0.0
2023-08-21T20:00:00+00:00,70.2,8.1,2.6,8755.2,0.0
2023-08-21T19:45:00+00:00,59.8,8.3,2.7,8864.02,0.0
2023-08-21T19:30:00+00:00,52.4,8.1,2.7,8902.02,0.0
2023-08-21T19:15:00+00:00,46.9,7.8,2.7,8891.99,0.0
2023-08-21T19:00:00+00:00,42.3,7.5,2.6,8935.54,0.0
2023-08-21T18:45:00+00:00,38.8,7.4,2.4,8928.42,0.0
2023-08-21T18:30:00+00:00,35.8,7.2,2.3,8925.0,0.0
2023-08-21T18:15:00+00:00,33.7,6.9,2.3,9000.72,2.4
2023-08-21T18:00:00+00:00,32.6,6.7,2.3,9207.19,29.678
2023-08-21T17:45:00+00:00,31.8,6.4,2.3,9254.52,87.755
2023-08-21T17:30:00+00:00,30.8,5.8,2.3,9083.22,162.328
2023-08-21T17:15:00+00:00,29.7,5.7,2.2,8916.57,268.147
2023-08-21T17:00:00+00:00,28.6,5.5,2.2,9555.04,421.563
2023-08-21T16:45:00+00:00,27.7,4.5,2.1,9306.19,625.581
2023-08-21T16:30:00+00:00,26.8,4.3,2.1,9402.49,855.482
2023-08-21T16:15:00+00:00,25.8,4.1,2.0,9563.09,1084.937
2023-08-21T16:00:00+00:00,24.7,3.7,2.0,9494.88,1304.401
2023-08-21T15:45:00+00:00,23.9,4.0,1.9,9593.35,1519.919
2023-08-21T15:30:00+00:00,22.7,3.9,1.8,9635.43,1742.512
2023-08-21T15:15:00+00:00,21.9,4.0,1.8,9725.14,1971.569
2023-08-21T15:00:00+00:00,20.4,4.2,1.8,9605.11,2197.517
2023-08-21T14:45:00+00:00,18.8,4.4,1.7,9659.7,2406.962
2023-08-21T14:30:00+00:00,17.7,4.5,1.7,9617.83,2621.871
2023-08-21T14:15:00+00:00,17.4,4.7,1.6,9595.82,2844.016
2023-08-21T14:00:00+00:00,18.1,4.8,1.6,9518.61,3059.381
2023-08-21T13:45:00+00:00,20.2,5.3,1.5,9521.11,3270.191
2023-08-21T13:30:00+00:00,21.5,5.5,1.5,9479.88,3491.278
2023-08-21T13:15:00+00:00,22.2,5.8,1.5,9500.08,3741.264
2023-08-21T13:00:00+00:00,23.9,6.1,1.4,9408.49,3997.187
2023-08-21T12:45:00+00:00,26.6,6.0,1.4,9475.46,4241.643
2023-08-21T12:30:00+00:00,28.0,6.2,1.4,9631.5,4450.359
2023-08-21T12:15:00+00:00,28.5,6.4,1.4,9714.98,4606.669
2023-08-21T12:00:00+00:00,28.4,6.5,1.4,9705.25,4748.085
2023-08-21T11:45:00+00:00,26.1,6.5,1.4,9682.3,4865.455
2023-08-21T11:30:00+00:00,25.5,6.7,1.4,9680.02,4942.982
2023-08-21T11:15:00+00:00,25.8,6.7,1.4,9734.29,4982.04
2023-08-21T11:00:00+00:00,26.4,6.9,1.2,9783.4,4978.213
2023-08-21T10:45:00+00:00,27.5,7.0,1.2,9820.52,4952.174
2023-08-21T10:30:00+00:00,28.6,7.0,1.2,9858.31,4938.81
2023-08-21T10:15:00+00:00,29.6,7.1,1.2,9855.4,4933.364
2023-08-21T10:00:00+00:00,31.0,7.0,1.2,9839.99,4903.949
2023-08-21T09:45:00+00:00,32.9,7.0,1.2,9812.41,4855.451
2023-08-21T09:30:00+00:00,34.3,6.9,1.2,9771.76,4770.637
2023-08-21T09:15:00+00:00,35.2,6.9,1.2,9904.76,4641.382
2023-08-21T09:00:00+00:00,35.6,6.9,1.2,10044.25,4502.179
2023-08-21T08:45:00+00:00,35.4,6.9,1.2,10033.46,4342.129
2023-08-21T08:30:00+00:00,35.9,6.7,1.2,9923.86,4164.055
2023-08-21T08:15:00+00:00,37.0,6.7,1.1,9803.07,3973.029
2023-08-21T08:00:00+00:00,37.8,6.7,1.1,9978.7,3763.458
2023-08-21T07:45:00+00:00,39.2,6.8,1.1,9879.18,3553.81
2023-08-21T07:30:00+00:00,40.6,6.9,1.1,9835.83,3306.717
2023-08-21T07:15:00+00:00,42.3,7.2,1.2,9774.63,3030.112
2023-08-21T07:00:00+00:00,44.9,7.8,1.2,9766.91,2760.103
2023-08-21T06:45:00+00:00,49.0,8.7,1.4,9692.32,2477.503
2023-08-21T06:30:00+00:00,51.4,9.1,1.6,9623.12,2171.253
2023-08-21T06:15:00+00:00,52.9,9.6,1.7,9505.87,1856.161
2023-08-21T06:00:00+00:00,53.7,9.7,1.8,9369.02,1571.009
2023-08-21T05:45:00+00:00,53.3,10.2,2.1,9332.61,1321.25
2023-08-21T05:30:00+00:00,53.5,10.2,2.1,9197.76,1091.036
2023-08-21T05:15:00+00:00,54.2,10.5,2.2,9148.29,855.839
2023-08-21T05:00:00+00:00,54.6,10.7,2.2,8989.85,620.655
2023-08-21T04:45:00+00:00,53.9,11.1,2.2,8801.86,422.984
2023-08-21T04:30:00+00:00,54.7,11.2,2.2,8666.96,271.651
2023-08-21T04:15:00+00:00,55.8,11.5,2.3,8487.9,158.724
2023-08-21T04:00:00+00:00,57.4,12.1,2.3,8265.35,76.334
2023-08-21T03:45:00+00:00,59.8,13.3,2.3,8116.19,21.034
2023-08-21T03:30:00+00:00,62.0,13.9,2.3,8050.27,0.372
2023-08-21T03:15:00+00:00,64.0,14.2,2.4,7899.91,0.0
2023-08-21T03:00:00+00:00,66.3,14.8,2.5,7530.03,0.0
2023-08-21T02:45:00+00:00,68.5,15.1,2.6,7483.47,0.0
2023-08-21T02:30:00+00:00,71.3,15.6,2.8,7433.74,0.0
2023-08-21T02:15:00+00:00,74.3,15.8,2.9,7287.37,0.0
2023-08-21T02:00:00+00:00,78.2,16.1,3.1,7124.67,0.0
2023-08-21T01:45:00+00:00,83.0,16.0,3.5,7101.68,0.0
2023-08-21T01:30:00+00:00,86.7,16.1,3.6,7054.47,0.0
2023-08-21T01:15:00+00:00,90.1,16.0,3.9,7020.42,0.0
2023-08-21T01:00:00+00:00,93.1,16.2,4.0,6998.86,0.0
2023-08-21T00:45:00+00:00,96.3,16.3,4.2,6994.17,0.0
2023-08-21T00:30:00+00:00,99.0,16.1,4.3,7032.12,0.0
2023-08-21T00:15:00+00:00,101.8,16.1,4.4,6975.57,0.0
2023-08-21T00:00:00+00:00,104.3,15.8,4.7,6999.17,0.0
2023-08-20T23:45:00+00:00,107.4,15.4,4.7,7025.73,0.0
2023-08-20T23:30:00+00:00,109.5,15.0,4.8,7105.13,0.0
2023-08-20T23:15:00+00:00,110.8,14.7,4.9,7165.05,0.0
2023-08-20T23:00:00+00:00,112.2,14.8,5.1,7196.6,0.0
2023-08-20T22:45:00+00:00,113.8,14.3,5.2,7274.6,0.0
2023-08-20T22:30:00+00:00,113.6,14.0,5.3,7319.81,0.0
2023-08-20T22:15:00+00:00,112.2,14.1,5.5,7372.61,0.0
2023-08-20T22:00:00+00:00,110.2,14.2,6.0,7391.93,0.0
2023-08-20T21:45:00+00:00,51.3,17.4,6.8,7431.6,0.0
2023-08-20T21:30:00+00:00,50.5,17.4,6.8,7508.83,0.0
2023-08-20T21:15:00+00:00,49.1,17.4,6.6,7546.4,0.0
2023-08-20T21:00:00+00:00,46.2,17.7,6.5,7713.65,0.0
2023-08-20T20:45:00+00:00,40.7,18.6,6.3,7841.15,0.0
2023-08-20T20:30:00+00:00,37.1,19.5,6.0,7887.2,0.0
2023-08-20T20:15:00+00:00,34.6,19.9,5.8,8046.23,0.0
2023-08-20T20:00:00+00:00,31.8,20.7,5.5,8160.76,0.0
2023-08-20T19:45:00+00:00,29.0,21.9,5.2,8238.78,0.0
2023-08-20T19:30:00+00:00,26.7,22.9,4.9,8248.3,0.0
2023-08-20T19:15:00+00:00,24.9,23.2,4.6,8314.62,0.0
2023-08-20T19:00:00+00:00,23.0,23.2,4.2,8303.73,0.0
2023-08-20T18:45:00+00:00,20.3,22.5,3.6,8306.88,0.0
2023-08-20T18:30:00+00:00,18.9,22.4,3.2,8225.33,0.0
2023-08-20T18:15:00+00:00,17.3,22.2,2.9,8257.96,4.359
2023-08-20T18:00:00+00:00,15.8,21.8,2.6,8261.96,34.619
2023-08-20T17:45:00+00:00,14.7,21.3,2.5,8323.0,93.929
2023-08-20T17:30:00+00:00,13.5,20.8,2.4,8315.82,169.839
2023-08-20T17:15:00+00:00,12.5,20.3,2.3,8366.52,276.37
2023-08-20T17:00:00+00:00,11.2,19.6,2.2,8388.94,430.891
2023-08-20T16:45:00+00:00,10.1,18.9,2.1,8307.96,640.569
2023-08-20T16:30:00+00:00,9.3,17.8,2.1,8321.59,875.26
2023-08-20T16:15:00+00:00,8.5,16.8,2.1,8302.37,1101.401
2023-08-20T16:00:00+00:00,7.6,14.8,2.0,8264.21,1304.99
2023-08-20T15:45:00+00:00,6.6,12.1,2.1,8226.19,1484.955
2023-08-20T15:30:00+00:00,6.3,10.3,2.0,8232.29,1659.115
2023-08-20T15:15:00+00:00,6.0,9.5,2.0,8195.59,1833.499
2023-08-20T15:00:00+00:00,6.0,8.5,1.9,8195.19,2000.53
2023-08-20T14:45:00+00:00,7.0,8.3,1.9,8075.22,2154.214
2023-08-20T14:30:00+00:00,7.6,7.9,1.8,7994.7,2304.932
2023-08-20T14:15:00+00:00,8.0,7.4,1.7,7915.44,2451.419
2023-08-20T14:00:00+00:00,8.7,7.0,1.5,7838.45,2587.96
2023-08-20T13:45:00+00:00,9.3,6.8,1.2,7844.08,2715.815
2023-08-20T13:30:00+00:00,10.1,6.3,1.0,7869.43,2818.137
2023-08-20T13:15:00+00:00,11.3,6.1,1.0,7840.52,2901.877
2023-08-20T13:00:00+00:00,12.9,5.4,1.0,7706.63,2976.89
2023-08-20T12:45:00+00:00,14.9,4.5,0.9,7776.71,3046.237
2023-08-20T12:30:00+00:00,16.5,4.1,0.9,7778.93,3113.824
2023-08-20T12:15:00+00:00,18.1,3.8,0.9,7862.15,3173.167
2023-08-20T12:00:00+00:00,19.5,3.6,0.9,8026.01,3232.393
2023-08-20T11:45:00+00:00,20.1,3.1,0.9,8033.96,3288.663
2023-08-20T11:30:00+00:00,21.7,2.8,0.9,8010.42,3325.752
2023-08-20T11:15:00+00:00,24.1,2.7,0.9,8105.44,3347.322
2023-08-20T11:00:00+00:00,27.4,2.6,0.9,8138.21,3354.625
2023-08-20T10:45:00+00:00,32.0,2.1,0.9,8129.51,3354.328
2023-08-20T10:30:00+00:00,35.9,2.0,1.0,8265.96,3335.46
2023-08-20T10:15:00+00:00,39.3,1.7,1.0,8352.97,3302.878
2023-08-20T10:00:00+00:00,43.0,1.6,1.0,8294.71,3267.566
2023-08-20T09:45:00+00:00,46.8,1.5,1.1,8338.19,3223.524
2023-08-20T09:30:00+00:00,50.1,1.4,1.1,8338.97,3161.413
2023-08-20T09:15:00+00:00,53.5,1.4,1.1,8441.13,3081.265
2023-08-20T09:00:00+00:00,56.3,1.5,1.2,8414.2,2999.569
2023-08-20T08:45:00+00:00,57.9,1.4,1.2,8341.71,2902.001
2023-08-20T08:30:00+00:00,60.9,1.5,1.3,8242.1,2778.578
2023-08-20T08:15:00+00:00,65.1,1.6,1.5,8176.03,2636.17
2023-08-20T08:00:00+00:00,69.6,2.0,1.6,8148.27,2483.059
2023-08-20T07:45:00+00:00,74.4,2.7,1.7,8123.86,2329.952
2023-08-20T07:30:00+00:00,80.1,3.3,1.9,8040.14,2170.735
2023-08-20T07:15:00+00:00,86.5,3.7,2.1,7915.67,2006.926
2023-08-20T07:00:00+00:00,94.6,4.6,2.3,7826.86,1845.26
2023-08-20T06:45:00+00:00,105.2,5.4,2.6,7792.51,1682.109
2023-08-20T06:30:00+00:00,113.6,6.1,2.9,7717.5,1522.343
2023-08-20T06:15:00+00:00,120.5,6.8,3.0,7613.22,1374.862
2023-08-20T06:00:00+00:00,127.3,7.1,3.4,7430.3,1237.782
2023-08-20T05:45:00+00:00,133.3,7.3,3.9,7380.08,1104.324
2023-08-20T05:30:00+00:00,139.1,7.8,4.2,7304.04,958.542
2023-08-20T05:15:00+00:00,145.1,8.3,4.4,7271.81,790.02
2023-08-20T05:00:00+00:00,150.9,8.4,4.5,7042.32,608.972
2023-08-20T04:45:00+00:00,156.5,8.4,4.6,7016.25,436.376
2023-08-20T04:30:00+00:00,161.5,8.6,4.8,7008.69,280.606
2023-08-20T04:15:00+00:00,166.6,8.9,4.7,6951.81,157.952
2023-08-20T04:00:00+00:00,171.0,9.0,4.6,6984.41,73.455
2023-08-20T03:45:00+00:00,174.4,9.0,4.3,6849.2,20.335
2023-08-20T03:30:00+00:00,178.8,9.0,4.0,6873.66,0.898
2023-08-20T03:15:00+00:00,183.5,9.3,3.9,6924.3,0.0
2023-08-20T03:00:00+00:00,187.8,9.5,3.7,6838.81,0.0
2023-08-20T02:45:00+00:00,192.0,9.8,3.6,6892.59,0.0
2023-08-20T02:30:00+00:00,197.1,10.3,3.4,6891.53,0.0
2023-08-20T02:15:00+00:00,202.2,10.8,3.3,6953.31,0.0
2023-08-20T02:00:00+00:00,207.9,11.3,3.1,6980.13,0.0
2023-08-20T01:45:00+00:00,215.1,12.1,2.8,6945.11,0.0
2023-08-20T01:30:00+00:00,221.0,12.8,2.8,6957.09,0.0
2023-08-20T01:15:00+00:00,226.3,13.4,2.6,6974.17,0.0
2023-08-20T01:00:00+00:00,231.3,14.0,2.6,6906.52,0.0
2023-08-20T00:45:00+00:00,235.0,14.5,2.4,6938.62,0.0
2023-08-20T00:30:00+00:00,239.8,15.0,2.4,6960.52,0.0
2023-08-20T00:15:00+00:00,245.5,15.3,2.4,7003.07,0.0
2023-08-20T00:00:00+00:00,250.8,15.5,2.4,7050.23,0.0
2023-08-19T23:45:00+00:00,254.9,15.4,2.5,7122.97,0.0
2023-08-19T23:30:00+00:00,261.6,15.5,2.6,7149.41,0.0
2023-08-19T23:15:00+00:00,270.7,15.9,2.6,7165.05,0.0
2023-08-19T23:00:00+00:00,279.9,16.0,3.0,7228.19,0.0
2023-08-19T22:45:00+00:00,287.7,16.1,3.4,7270.14,0.0
2023-08-19T22:30:00+00:00,300.7,16.6,3.8,7358.58,0.0
2023-08-19T22:15:00+00:00,317.3,17.2,4.1,7389.48,0.0
2023-08-19T22:00:00+00:00,337.7,18.2,4.5,7519.34,0.0
2023-08-19T21:45:00+00:00,465.6,32.5,4.2,7609.56,0.0
2023-08-19T21:30:00+00:00,473.7,32.6,4.2,7691.31,0.0
2023-08-19T21:15:00+00:00,488.4,33.0,4.2,7779.26,0.0
2023-08-19T21:00:00+00:00,514.9,34.2,4.2,7893.66,0.0
2023-08-19T20:45:00+00:00,557.3,35.6,4.4,8069.71,0.0
2023-08-19T20:30:00+00:00,594.6,36.6,4.4,8141.22,0.0
2023-08-19T20:15:00+00:00,631.0,37.4,4.4,8253.32,0.0
2023-08-19T20:00:00+00:00,670.2,38.0,4.6,8183.55,0.0
2023-08-19T19:45:00+00:00,710.0,39.1,4.5,8329.77,0.0
2023-08-19T19:30:00+00:00,756.2,39.7,4.5,8412.62,0.0
2023-08-19T19:15:00+00:00,806.7,40.7,4.5,8431.55,0.0
2023-08-19T19:00:00+00:00,863.0,41.2,4.4,8355.16,0.0
2023-08-19T18:45:00+00:00,927.0,41.2,4.3,8285.5,0.0
2023-08-19T18:30:00+00:00,989.1,42.0,4.1,8243.53,0.0
2023-08-19T18:15:00+00:00,1050.5,43.6,4.1,8308.65,7.187
2023-08-19T18:00:00+00:00,1115.3,45.3,4.0,8274.75,41.922
2023-08-19T17:45:00+00:00,1184.5,48.1,4.1,8379.16,102.759
2023-08-19T17:30:00+00:00,1250.7,50.1,4.1,8413.16,176.936
2023-08-19T17:15:00+00:00,1313.2,52.7,4.2,8446.54,280.783
2023-08-19T17:00:00+00:00,1382.0,55.5,4.3,8322.19,443.811
2023-08-19T16:45:00+00:00,1461.8,59.4,4.6,8334.62,669.017
2023-08-19T16:30:00+00:00,1522.3,61.8,4.7,8348.09,923.84
2023-08-19T16:15:00+00:00,1568.7,64.5,5.0,8493.1,1178.372
2023-08-19T16:00:00+00:00,1609.2,67.0,5.3,8541.91,1420.541
2023-08-19T15:45:00+00:00,1641.6,69.4,5.5,8549.7,1643.284
2023-08-19T15:30:00+00:00,1666.0,71.0,5.7,8487.23,1852.767
2023-08-19T15:15:00+00:00,1683.1,72.0,5.9,8435.85,2048.346
2023-08-19T15:00:00+00:00,1689.4,72.3,6.1,8568.86,2224.008
2023-08-19T14:45:00+00:00,1681.5,71.7,6.3,8528.7,2377.389
2023-08-19T14:30:00+00:00,1675.9,71.5,6.5,8480.9,2512.43
2023-08-19T14:15:00+00:00,1670.2,72.0,6.8,8380.68,2627.551
2023-08-19T14:00:00+00:00,1656.5,71.6,7.0,8301.2,2728.956
2023-08-19T13:45:00+00:00,1632.1,70.9,7.4,8286.55,2815.617
2023-08-19T13:30:00+00:00,1614.6,70.6,7.7,8287.53,2872.491
2023-08-19T13:15:00+00:00,1598.4,70.5,7.9,8373.96,2908.26
2023-08-19T13:00:00+00:00,1587.5,70.6,8.3,8253.91,2926.646
2023-08-19T12:45:00+00:00,1588.5,70.8,8.5,8261.56,2929.281
2023-08-19T12:30:00+00:00,1570.2,70.5,8.6,8294.36,2907.82
2023-08-19T12:15:00+00:00,1540.7,70.9,8.7,8288.02,2861.297
2023-08-19T12:00:00+00:00,1498.4,71.1,8.8,8413.63,2812.934
2023-08-19T11:45:00+00:00,1434.8,71.5,8.7,8457.23,2751.082
2023-08-19T11:30:00+00:00,1386.8,71.8,8.7,8404.88,2667.207
2023-08-19T11:15:00+00:00,1346.8,72.0,8.9,8510.3,2572.424
2023-08-19T11:00:00+00:00,1307.8,72.3,9.0,8551.65,2469.385
2023-08-19T10:45:00+00:00,1274.6,73.2,9.3,8689.06,2367.564
2023-08-19T10:30:00+00:00,1236.5,73.2,9.4,8717.62,2265.276
2023-08-19T10:15:00+00:00,1195.0,73.2,9.6,8750.37,2155.727
2023-08-19T10:00:00+00:00,1154.3,72.8,9.8,8893.07,2052.239
2023-08-19T09:45:00+00:00,1115.0,72.1,10.0,8899.47,1953.321
2023-08-19T09:30:00+00:00,1071.2,71.2,10.3,8929.44,1863.022
2023-08-19T09:15:00+00:00,1024.8,71.2,10.5,8937.8,1773.726
2023-08-19T09:00:00+00:00,971.4,70.6,10.8,8964.99,1691.636
2023-08-19T08:45:00+00:00,905.7,71.0,10.6,8926.63,1581.879
2023-08-19T08:30:00+00:00,854.0,70.5,10.9,8900.62,1476.077
2023-08-19T08:15:00+00:00,808.9,69.3,11.3,8826.99,1355.279
2023-08-19T08:00:00+00:00,772.2,68.1,11.9,8826.7,1241.25
2023-08-19T07:45:00+00:00,750.5,66.0,12.4,8758.36,1138.921
2023-08-19T07:30:00+00:00,713.8,64.5,13.1,8735.48,1040.263
2023-08-19T07:15:00+00:00,669.5,62.8,13.9,8688.7,946.189
2023-08-19T07:00:00+00:00,619.6,60.0,14.9,8589.68,857.589
2023-08-19T06:45:00+00:00,558.6,56.1,16.2,8501.25,770.973
2023-08-19T06:30:00+00:00,506.5,54.2,17.3,8555.17,691.112
2023-08-19T06:15:00+00:00,462.2,53.2,18.2,8357.54,618.626
2023-08-19T06:00:00+00:00,411.5,53.2,19.3,8159.68,548.435
2023-08-19T05:45:00+00:00,349.8,54.7,20.7,8094.92,480.408
2023-08-19T05:30:00+00:00,310.6,55.5,21.6,8003.34,414.88
2023-08-19T05:15:00+00:00,285.8,56.0,22.5,7878.87,345.957
2023-08-19T05:00:00+00:00,275.3,57.6,23.4,7700.83,267.433
2023-08-19T04:45:00+00:00,287.6,59.4,24.4,7658.72,189.875
2023-08-19T04:30:00+00:00,288.1,60.7,24.9,7576.6,121.932
2023-08-19T04:15:00+00:00,282.4,61.8,25.1,7506.58,70.351
2023-08-19T04:00:00+00:00,282.2,62.6,24.8,7304.4,33.019
2023-08-19T03:45:00+00:00,288.4,63.2,23.7,7278.22,9.364
2023-08-19T03:30:00+00:00,287.7,64.3,23.2,7224.84,0.615
2023-08-19T03:15:00+00:00,283.9,64.5,22.9,7210.3,0.0
2023-08-19T03:00:00+00:00,274.5,65.1,22.6,7178.88,0.0
2023-08-19T02:45:00+00:00,254.0,64.4,22.3,7168.8,0.0
2023-08-19T02:30:00+00:00,246.4,64.8,22.2,7146.21,0.0
2023-08-19T02:15:00+00:00,246.9,65.1,22.0,7134.02,0.0
2023-08-19T02:00:00+00:00,250.8,66.2,21.8,7244.76,0.0
2023-08-19T01:45:00+00:00,261.1,67.1,21.7,7192.9,0.0
2023-08-19T01:30:00+00:00,271.3,68.5,21.5,7195.1,0.0
2023-08-19T01:15:00+00:00,282.1,70.3,21.1,7173.41,0.0
2023-08-19T01:00:00+00:00,297.2,72.2,20.9,7234.82,0.0
2023-08-19T00:45:00+00:00,316.7,74.7,20.6,7242.59,0.0
2023-08-19T00:30:00+00:00,334.5,77.0,20.3,7305.83,0.0
2023-08-19T00:15:00+00:00,351.2,78.5,19.7,7367.86,0.0
2023-08-19T00:00:00+00:00,370.6,80.3,19.3,7371.5,0.0
2023-08-18T23:45:00+00:00,393.7,81.6,18.9,7341.34,0.0
2023-08-18T23:30:00+00:00,412.1,83.2,18.2,7490.35,0.0
2023-08-18T23:15:00+00:00,426.9,83.7,17.5,7527.39,0.0
2023-08-18T23:00:00+00:00,442.5,84.6,16.6,7491.82,0.0
2023-08-18T22:45:00+00:00,460.1,85.0,15.4,7592.62,0.0
2023-08-18T22:30:00+00:00,470.0,85.1,14.4,7660.74,0.0
2023-08-18T22:15:00+00:00,474.4,84.7,13.5,7715.55,0.0
2023-08-18T22:00:00+00:00,475.4,84.3,12.6,7707.02,0.0
2023-08-18T21:45:00+00:00,547.1,92.2,11.7,7803.61,0.0
2023-08-18T21:30:00+00:00,541.6,91.4,11.6,7906.92,0.0
2023-08-18T21:15:00+00:00,531.9,90.1,11.2,8027.22,0.0
